JD,Magnitude,Uncertainty,HQuncertainty,Band,Observer,Comment Code(s),Comp Star 1,Comp Star 2,Charts,Comments,Transfomed,Airmass,Validation Flag,Cmag,Kmag,HJD,Star Name,Observer Affiliation,Measurement Method,Grouping Method,ADS Reference,Digitizer,Credit
2457715.6,9.6,,,Vis.,MOW,,95,99,13300CZN,,,,Z,,,,Z UMA,AAVSO,STD,,,,
2457715.9042,9.45,,,Vis.,KMA,K,94,89,460129KMA,,,,Z,,,,Z UMA,AAVSO,STD,,,,
2457715.92639,9.3,,,Vis.,ONJ,,90,95,15103D,,,,Z,,,,Z UMA,,STD,,,,
2457716.3888,9.34,,,Vis.,LDS,,,,217.02,Canon 550D DSLR 200mmlens,,,Z,,,,Z UMA,,STD,,,,BAAVSS
2457716.52083,9.3,,,Vis.,AJV,,89,95,aavso standard,,,,Z,,,,Z UMA,AASABADELL,STD,,,,
2457716.53125,9.6,,,Vis.,KKAA,,95,,11282BOQ,,,,Z,,,,Z UMA,AAVSO,STD,,,,
2457716.5771,9.5,,,Vis.,LCR,,"""90,95""",99,x16258,,,,Z,,,,Z UMA,AASABADELL,STD,,,,
2457716.98264,9.4,,,Vis.,CKB,,90,95,4919BDZ,,,,Z,,,,Z UMA,AAVSO,STD,,,,
2457717.183,9.4,,,Vis.,KIS,,NA,,S/B/1941,,,,Z,,,,Z UMA,BAV,STD,,,,
2457717.264,9.2,,,Vis.,SRBR,,NA,,NA,,,,Z,,,,Z UMA,AAVSO,STD,,,,
2457717.384,9.3,,,Vis.,SJDA,,,,217.02,B20x80,,,Z,,,,Z UMA,,STD,,,,BAAVSS
2457717.76528,9.5,,,Vis.,CWP,,9,9.5,10390QM,,,,Z,,,,Z UMA,AAVSO,STD,,,,
2457718.381,9.5,,,Vis.,BLQ,,,,217.02,"""x28,difficult; R105""",,,Z,,,,Z UMA,,STD,,,,BAAVSS
2457718.75,8.8,,,Vis.,HXT,,,,217.02,11x80B,,,Z,,,,Z UMA,,STD,,,,BAAVSS
2457719.18,9.4,,,Vis.,KIS,,NA,,S/B/1941,,,,Z,,,,Z UMA,BAV,STD,,,,
2457719.2028,9.1,,,Vis.,KBJB,,NA,,NA,,,,Z,,,,Z UMA,AAVSO,STD,,,,
2457719.3,8.8,,,Vis.,VED,,NA,,NA,,,,Z,,,,Z UMA,AFOEV,STD,,,,
2457719.54375,<9.0,,,Vis.,RGJA,,8.4,,X16911HA,Star not observed-too faint.,,,Z,,,,Z UMA,AAVSO,STD,,,,
2457719.84722,9.4,,,Vis.,SHA,,8.7,9.5,12061MN,,,,Z,,,,Z UMA,AAVSO,STD,,,,
2457719.9188,9.45,,,Vis.,KMA,K,94,89,460129KMA,,,,Z,,,,Z UMA,AAVSO,STD,,,,
2457720.173,9.4,,,Vis.,KIS,,NA,,S/B/1941,,,,Z,,,,Z UMA,BAV,STD,,,,
2457720.2201,9.2,,,Vis.,KBJB,,NA,,NA,,,,Z,,,,Z UMA,AAVSO,STD,,,,
2457720.2583,9.6,,,Vis.,VFK,,95,99,3722WFU,LEIPZIG 150/750,,,Z,,,,Z UMA,BAV,STD,,,,
2457720.35069,9.5,,,Vis.,KKAA,BUL,95,90,11282BOQ,Light pollution etc.,,,Z,,,,Z UMA,AAVSO,STD,,,,
2457720.62,9.5,,,Vis.,BFO,,0,,999999,,,,Z,,,,Z UMA,MCSE,STD,,,,
2457720.7,9.4,,,Vis.,KAF,,0,,999999,,,,Z,,,,Z UMA,MCSE,STD,,,,
2457721.2035,9.2,,,Vis.,KBJB,,NA,,NA,,,,Z,,,,Z UMA,AAVSO,STD,,,,
2457721.2167,9.6,,,Vis.,VFK,,95,99,3722WFU,108/440,,,Z,,,,Z UMA,BAV,STD,,,,
2457721.355,9.5,,,Vis.,SJDA,,,,217.02,B20x80,,,Z,,,,Z UMA,,STD,,,,BAAVSS
2457721.475,9.2,,,Vis.,BARM,,,,217.02,Difficult; B10x50,,,Z,,,,Z UMA,,STD,,,,BAAVSS
2457721.493,8.8,,,Vis.,HXT,,,,217.02,V; 11x80B,,,Z,,,,Z UMA,,STD,,,,BAAVSS
2457721.497,9.5,,,Vis.,PRCA,U,,,217.02,G90,,,Z,,,,Z UMA,,STD,,,,BAAVSS
2457721.511,9.4,,,Vis.,TOO,,,,217.02,B15X70,,,Z,,,,Z UMA,,STD,,,,BAAVSS
2457721.68,9.8,,,Vis.,HDH,,95,,999999,,,,Z,,,,Z UMA,MCSE,STD,,,,
2457722.174,9.4,,,Vis.,KIS,,NA,,S/B/1941,,,,Z,,,,Z UMA,BAV,STD,,,,
2457722.241,8.7,,,Vis.,GGU,,84,87,8287ACF,,,,Z,,,,Z UMA,KNVWS,STD,,,,
2457722.3,9.2,,,Vis.,PIJ,,90,,12103BD,,,,Z,,,,Z UMA,MCSE,STD,,,,
2457723.1708,9.2,,,Vis.,KBJB,,NA,,NA,,,,Z,,,,Z UMA,SAAF,STD,,,,
2457723.795,9.14,,,TG,BOA,,NA,,,,0,,Z,,,,Z UMA,AFOEV,STD,,,,
2457723.97014,9.5,,,Vis.,CKB,,90,95,4919BDZ,,,,Z,,,,Z UMA,AAVSO,STD,,,,
2457724.3264,9.2,,,Vis.,KBJB,,NA,,NA,,,,Z,,,,Z UMA,SAAF,STD,,,,
2457724.92847,9.2,,,Vis.,ONJ,,90,95,15103D,,,,Z,,,,Z UMA,,STD,,,,
2457725.268,8.7,,,Vis.,SRBR,,NA,,NA,,,,Z,,,,Z UMA,AAVSO,STD,,,,
2457725.4,9.5,,,Vis.,SYU,,90,95,10792AOL,,,,Z,,,,Z UMA,BAV,STD,,,,
2457725.4,9.4,,,Vis.,HDH,,89,95,999999,,,,Z,,,,Z UMA,MCSE,STD,,,,
2457725.40833,9.4,,,Vis.,KKAA,BLZ,90,95,11282BOQ,Light pollution,,,Z,,,,Z UMA,AAVSO,STD,,,,
2457725.4194,9.3,,,Vis.,VFK,,90,95,3722WFU,10X50,,,Z,,,,Z UMA,BAV,STD,,,,
2457725.45,9.4,,,Vis.,KAF,,0,,999999,,,,Z,,,,Z UMA,MCSE,STD,,,,
2457725.4826,9.4,,,Vis.,LCR,,90,"""95,99""",x16258,,,,Z,,,,Z UMA,AASABADELL,STD,,,,
2457725.53125,9.4,,,Vis.,AJV,,90,95,aavso standard,,,,Z,,,,Z UMA,AASABADELL,STD,,,,
2457726.3,9.2,,,Vis.,PIJ,,90,,12103BD,,,,Z,,,,Z UMA,MCSE,STD,,,,
2457726.30417,9.2,,,Vis.,BBI,,89,95,10241AVG,,,,Z,,,,Z UMA,VVS,STD,,,,
2457726.4,9.6,,,Vis.,HDH,,95,,999999,,,,Z,,,,Z UMA,MCSE,STD,,,,
2457726.565,9.3,,,Vis.,TOO,,,,217.02,B15X70,,,Z,,,,Z UMA,,STD,,,,BAAVSS
2457726.6,9.4,,,Vis.,MOW,,90,95,13300CZN,,,,Z,,,,Z UMA,AAVSO,STD,,,,
2457726.7083,9.3,,,Vis.,VFK,,90,95,3722WFU,LEIPZIG 150/750,,,Z,,,,Z UMA,BAV,STD,,,,
2457726.74,8.7,,,Vis.,HXT,,,,217.02,11x80B,,,Z,,,,Z UMA,,STD,,,,BAAVSS
2457726.78056,8.9,,,Vis.,CWP,,8.9,9,10390QM,,,,Z,,,,Z UMA,AAVSO,STD,,,,
2457727.175,9.4,,,Vis.,KIS,,NA,,S/B/1941,,,,Z,,,,Z UMA,BAV,STD,,,,
2457727.3604,9.6,,,Vis.,VFK,,95,99,3722WFU,LEIPZIG 150/750,,,Z,,,,Z UMA,BAV,STD,,,,
2457727.375,9.2,,,Vis.,GVQ,U,,,217.02,B20x80,,,Z,,,,Z UMA,,STD,,,,BAAVSS
2457727.4,8.9,,,Vis.,VED,,NA,,NA,,,,Z,,,,Z UMA,AFOEV,STD,,,,
2457727.402,9.2,,,Vis.,SJDA,,,,217.02,B20x80,,,Z,,,,Z UMA,,STD,,,,BAAVSS
2457727.50556,8.8,,,Vis.,WJAA,V,87,89,6043ECT,,,,Z,,,,Z UMA,AAVSO,STD,,,,
2457727.71,9.4,,,Vis.,KAF,,0,,999999,,,,Z,,,,Z UMA,MCSE,STD,,,,
2457728.183,9.4,,,Vis.,KIS,,NA,,S/B/1941,,,,Z,,,,Z UMA,BAV,STD,,,,
2457728.3819,9.5,,,Vis.,VFK,,95,99,3722WFU,LEIPZIG 150/750,,,Z,,,,Z UMA,BAV,STD,,,,
2457728.4458,9.01,,,Vis.,LDS,,,,217.02,Canon 550D DSLR 200mmlens,,,Z,,,,Z UMA,,STD,,,,BAAVSS
2457728.79861,9.3,,,Vis.,SHA,,8.7,9,12061MN,,,,Z,,,,Z UMA,AAVSO,STD,,,,
2457728.8153,9.2,,,Vis.,KMA,K,94,89,460129KMA,,,,Z,,,,Z UMA,AAVSO,STD,,,,
2457729.32292,9.3,,,Vis.,KKAA,BU,90,95,11282BOQ,Light pollution etc.,,,Z,,,,Z UMA,AAVSO,STD,,,,
2457729.4896,9.2,,,Vis.,LCR,,90,"""95,99""",x16258,,,,Z,,,,Z UMA,AASABADELL,STD,,,,
2457729.6875,9.5,,,Vis.,KHL,,90,95,12652BBQ,,,,Z,,,,Z UMA,AAVSO,STD,,,,
2457731.4347,9.6,,,Vis.,VFK,,95,99,3722WFU,LEIPZIG 150/750,,,Z,,,,Z UMA,BAV,STD,,,,
2457731.4903,9.13,,,Vis.,LDS,,,,217.02,Canon 550D DSLR 200mmlens,,,Z,,,,Z UMA,,STD,,,,BAAVSS
2457731.8361,9,,,Vis.,KMA,K,89,94,460129KMA,,,,Z,,,,Z UMA,AAVSO,STD,,,,
2457732.5826,9.1,,,Vis.,VFK,,90,95,3722WFU,LEIPZIG 150/750,,,Z,,,,Z UMA,BAV,STD,,,,
2457733.1653,8.9,,,Vis.,KBJB,,NA,,NA,,,,Z,,,,Z UMA,SAAF,STD,,,,
2457733.3139,8.7,,,Vis.,HKAB,,87,,NA,,,,Z,,,,Z UMA,SAAF,STD,,,,
2457733.5451,9.1,,,Vis.,SDAB,B,90,95,X16235KB,,,,Z,,,,Z UMA,,STD,,,,
2457733.67,9.3,,,Vis.,BFO,,0,,999999,,,,Z,,,,Z UMA,MCSE,STD,,,,
2457733.98333,8.9,,,Vis.,CWP,,8.9,9,10390QM,,,,Z,,,,Z UMA,AAVSO,STD,,,,
2457734.22639,8.8,,,Vis.,BXT,B,87,90,13155fmd,M203 f/5.9,,,Z,,,,Z UMA,NAS,STD,,,,
2457735.3,8.9,,,Vis.,SYU,,87,90,10792AOL,,,,Z,,,,Z UMA,BAV,STD,,,,
2457735.71,8.8,0.04,,TG,HDH,,ENSEMBLE,79,13229SU,DSLR CANON 1100D,0,,Z,,7.96,,Z UMA,MCSE,STD,,,,
2457736.1868,8.6,,,Vis.,KBJB,,NA,,NA,,,,Z,,,,Z UMA,SAAF,STD,,,,
2457736.9,9.1,,,Vis.,MOW,,90,95,13300CZN,,,,Z,,,,Z UMA,AAVSO,STD,,,,
2457737.1729,8.6,,,Vis.,KBJB,,NA,,NA,,,,Z,,,,Z UMA,SAAF,STD,,,,
2457737.237,8.8,,,Vis.,SJDA,,,,217.02,B20x80,,,Z,,,,Z UMA,,STD,,,,BAAVSS
2457737.55972,8.9,,,Vis.,KKAA,,87,90,11282BOQ,,,,Z,,,,Z UMA,AAVSO,STD,,,,
2457737.6278,8.7,,,Vis.,LCR,,"""84,87""",90,x16258,,,,Z,,,,Z UMA,AASABADELL,STD,,,,
2457739.4889,8.5,,,Vis.,VFK,,84,86,3722WFU,LEIPZIG 150/750,,,Z,,,,Z UMA,BAV,STD,,,,
2457739.509,8.62,,,Vis.,LDS,,,,217.02,Canon 550D DSLR 200mmlens,,,Z,,,,Z UMA,,STD,,,,BAAVSS
2457740.3,8.6,,,Vis.,PIJ,,84,,12103BD,,,,Z,,,,Z UMA,MCSE,STD,,,,
2457740.4,8,,,Vis.,VED,,NA,,NA,,,,Z,,,,Z UMA,AFOEV,STD,,,,
2457740.40972,8.3,,,Vis.,UAN,,79,84,13006JDW,,,,Z,,,,Z UMA,MCSE,STD,,,,
2457740.433,8.6,,,Vis.,TOO,,,,217.02,B15X70,,,Z,,,,Z UMA,,STD,,,,BAAVSS
2457740.5139,8.5,,,Vis.,LCR,,"""80,84""",87,x16258,,,,Z,,,,Z UMA,AASABADELL,STD,,,,
2457740.67292,8.5,,,Vis.,KHL,,84,86,12652BBP,,,,Z,,,,Z UMA,AAVSO,STD,,,,
2457741.83542,8.2,,,Vis.,MCPA,,84,79,11282CSP,,,,Z,,,,Z UMA,AAVSO,STD,,,,
2457742.316,8.3,,,Vis.,VFK,,79,84,3722WFU,LEIPZIG 150/750,,,Z,,,,Z UMA,BAV,STD,,,,
2457742.39,8.4,,,Vis.,SBEA,,73,84,13109CIE,,,,Z,,,,Z UMA,BAV,STD,,,,
2457742.4465,8.45,,,Vis.,LDS,,,,217.02,,,,Z,,,,Z UMA,,STD,,,,BAAVSS
2457742.458,8.6,,,Vis.,GVQ,,,,217.02,B20x80,,,Z,,,,Z UMA,,STD,,,,BAAVSS
2457743.2271,8.4,,,Vis.,VFK,,79,84,3722WFU,108/440,,,Z,,,,Z UMA,BAV,STD,,,,
2457743.38819,8.2,,,Vis.,BXT,,79,84,13155fmd,M203 f/5.9,,,Z,,,,Z UMA,NAS,STD,,,,
2457743.425,8.2,,,Vis.,SJDA,,,,217.02,B20x80,,,Z,,,,Z UMA,,STD,,,,BAAVSS
2457743.73958,8.5,,,Vis.,AJV,,84,86,aavso standard,,,,Z,,,,Z UMA,AASABADELL,STD,,,,
2457743.891,8.5,,,Vis.,KMA,K,84,89,460129KMA,,,,Z,,,,Z UMA,AAVSO,STD,,,,
2457743.92708,8.3,,,Vis.,ONJ,,79,84,15112AOS,,,,Z,,,,Z UMA,,STD,,,,
2457743.99306,8.2,,,Vis.,CKB,,79,84,4919BDZ,,,,Z,,,,Z UMA,AAVSO,STD,,,,
2457744.4132,8.4,,,Vis.,VFK,,79,84,3722WFU,108/440,,,Z,,,,Z UMA,BAV,STD,,,,
2457744.47361,8.5,,,Vis.,WJAA,,85,,6043ECT,,,,Z,,,,Z UMA,AAVSO,STD,,,,
2457744.4757,8.43,,,Vis.,DXAA,,79,87,X16140JM,P7X50/CLEAR/DEW,,,Z,,,,Z UMA,AASABADELL,STD,,,,
2457744.493,8.6,,,Vis.,HXT,,,,217.02,11x80B,,,Z,,,,Z UMA,,STD,,,,BAAVSS
2457745.315,8.1,,,Vis.,BLQ,,,,217.02,x28; R105,,,Z,,,,Z UMA,,STD,,,,BAAVSS
2457745.6292,8.5,,,Vis.,LCR,,"""79,84""",87,x16258,,,,Z,,,,Z UMa,AASABADELL,STD,,,,
2457746.2375,8.2,,,Vis.,VFK,,79,84,3722WFU,LEIPZIG 150/750,,,Z,,,,Z UMA,BAV,STD,,,,
2457746.4042,8,,,Vis.,DNO,,79,84,X17061BLQ,,,,Z,,,,Z UMA,AAVSO,STD,,,,
2457747.3201,8.2,,,Vis.,KBJB,,NA,,NA,,,,Z,,,,Z UMA,SAAF,STD,,,,
2457748.4823,7.94,,,Vis.,LDS,,,,217.02,canon 550D DSLR 100mm lens,,,Z,,,,Z UMA,,STD,,,,BAAVSS
2457748.6,7.7,,,Vis.,JTP,,NA,,NA,,,,Z,,,,Z UMA,AFOEV,STD,,,,
2457748.7,8.1,,,Vis.,MOW,,79,84,13300CZN,,,,Z,,,,Z UMA,AAVSO,STD,,,,
2457748.771,8.5,,,Vis.,HXT,,,,217.02,11x80B,,,Z,,,,Z UMA,,STD,,,,BAAVSS
2457749.19,7.5,,,Vis.,KIS,,NA,,S/B/1941,,,,Z,,,,Z UMA,BAV,STD,,,,
2457749.253,8.1,,,Vis.,SRBR,,NA,,NA,,,,Z,,,,Z UMA,AAVSO,STD,,,,
2457749.2993,8.2,,,Vis.,VFK,,79,84,3722WFU,LEIPZIG 150/750,,,Z,,,,Z UMA,BAV,STD,,,,
2457749.3,8.2,,,Vis.,PIJ,,84,,12103BD,,,,Z,,,,Z UMA,MCSE,STD,,,,
2457749.39,8.1,,,Vis.,KSZ,,0,,999999,,,,Z,,,,Z UMA,MCSE,STD,,,,
2457749.45,8.2,,,Vis.,SJDA,,,,217.02,B20x80,,,Z,,,,Z UMA,,STD,,,,BAAVSS
2457749.519,8.5,,,Vis.,BARM,,,,217.02,B10x50,,,Z,,,,Z UMA,,STD,,,,BAAVSS
2457749.58333,8.2,,,Vis.,SHA,,7.3,8.7,12061MN,,,,Z,,,,Z UMA,AAVSO,STD,,,,
2457750.31597,7.9,,,Vis.,AJV,,72,"""80,84""",aavso standard,,,,Z,,,,Z UMa,AASABADELL,STD,,,,
2457750.33056,7.8,,,Vis.,MMH,,75,79,15102CWS,,,,Z,,,,Z UMA,AAVSO,STD,,,,
2457750.33611,7.7,,,Vis.,SBAH,,75,79,11604KZ,,,,Z,,,,Z UMA,AAVSO,STD,,,,
2457750.51,8.4,,,Vis.,TOO,,,,217.02,B15X70,,,Z,,,,Z UMA,,STD,,,,BAAVSS
2457750.64375,8.3,,,Vis.,KHL,,79,84,12652BBQ,,,,Z,,,,Z UMA,AAVSO,STD,,,,
2457750.7007,7.9,,,Vis.,LCR,,75,"""79,82""",x16258,,,,Z,,,,Z UMa,AASABADELL,STD,,,,
2457750.778,8.3,,,Vis.,HXT,,,,217.02,11x80B,,,Z,,,,Z UMA,,STD,,,,BAAVSS
2457750.958,8.2,,,Vis.,RMAF,,82,84,X17067UL,,,,Z,,,,Z UMA,AAVSO,STD,,,,
2457751.2,7.8,,,Vis.,SLY,,0,,999999,,,,Z,,,,Z UMA,MCSE,STD,,,,
2457751.3,7.5,,,Vis.,EJO,,0,,999999,,,,Z,,,,Z UMA,MCSE,STD,,,,
2457751.46,7.89,0.03,,TG,HDH,,ENSEMBLE,79,13229SU,DSLR CANON 1100D,0,,Z,,7.89,,Z UMA,MCSE,STD,,,,
2457751.48,8.3,,,Vis.,BFO,,0,,999999,,,,Z,,,,Z UMA,MCSE,STD,,,,
2457751.52,8.1,,,Vis.,SBEA,,73,84,13109CIE,,,,Z,,,,Z UMA,BAV,STD,,,,
2457751.718,7.92,,,TG,BOA,,NA,,,,0,,Z,,,,Z UMA,AFOEV,STD,,,,
2457752.177,7.5,,,Vis.,KIS,,NA,,S/B/1941,,,,Z,,,,Z UMA,BAV,STD,,,,
2457752.3,7.7,,,Vis.,SYU,,73,79,10792AOL,,,,Z,,,,Z UMA,BAV,STD,,,,
2457752.303,7.9,,,Vis.,BLQ,,,,217.02,"""x16,H; R105""",,,Z,,,,Z UMA,,STD,,,,BAAVSS
2457752.3361,7.9,,,Vis.,JDAA,,7.9,,X16424ABO,,,,Z,,,,Z UMA,AAVSO,STD,,,,
2457752.36,7.7,,,Vis.,KAF,,0,,999999,,,,Z,,,,Z UMA,MCSE,STD,,,,
2457752.4,7.8,,,Vis.,HDH,,75,79,999999,,,,Z,,,,Z UMA,MCSE,STD,,,,
2457752.4035,8.1,,,Vis.,VFK,,79,84,3722WFU,LEIPZIG 150/750,,,Z,,,,Z UMA,BAV,STD,,,,
2457752.715,7.84,,,TG,BOA,,NA,,,,0,,Z,,,,Z UMA,AFOEV,STD,,,,
2457752.88403,7.6,,,Vis.,BBA,,7.5,7.9,X15661BAZ,,,,Z,,,,Z UMA,AAVSO,STD,,,,
2457753.182,7.5,,,Vis.,KIS,,NA,,S/B/1941,,,,Z,,,,Z UMA,BAV,STD,,,,
2457753.2,7.7,,,Vis.,SYU,,73,79,10792AOL,,,,Z,,,,Z UMA,BAV,STD,,,,
2457753.21528,7.8,,,Vis.,MYAA,,7.9,7.5,x16205ANG,,,,Z,,,,Z UMA,AAVSO,STD,,,,
2457753.2209,7.8,,,Vis.,DAT,,7.5,7.9,1285AZS,,,,Z,,,,Z UMA,AAVSO,STD,,,,
2457753.3028,7.7,,,Vis.,VFK,,73,79,3722WFU,LEIPZIG 150/750,,,Z,,,,Z UMA,BAV,STD,,,,
2457753.3688,7.8,,,Vis.,DNO,,75,79,X17061BLQ,,,,Z,,,,Z UMA,AAVSO,STD,,,,
2457753.4783,8,,,Vis.,CSM,,0,,999999,,,,Z,,,,Z UMA,MCSE,STD,,,,
2457754.3,7.7,,,Vis.,PIJ,,73,79,12103BD,,,,Z,,,,Z UMA,MCSE,STD,,,,
2457754.43,7.9,,,Vis.,KSZ,,0,,999999,,,,Z,,,,Z UMA,MCSE,STD,,,,
2457754.4618,7.532,0.03,,V,SHS,U,ensemble,000-BKS-288,13618UUD,,1,3.866,Z,,7.725,,Z UMa,AAVSO,STD,,,,
2457754.7153,7.7,,,Vis.,VFK,,73,79,3722WFU,LEIPZIG 150/750,,,Z,,,,Z UMA,BAV,STD,,,,
2457754.77798,7.682,0.011,,V,SAH,,ENSEMBLE,,X15888S,,0,,Z,,,,Z UMA,AAVSO,STD,,,,
2457755.2465,7.7,,,Vis.,VFK,,73,79,3722WFU,LEIPZIG 150/750,,,Z,,,,Z UMA,BAV,STD,,,,
2457755.2569,7.8,,,Vis.,KBJB,,NA,,NA,,,,Z,,,,Z UMA,SAAF,STD,,,,
2457755.3,7.4,,,Vis.,EJO,,0,,999999,,,,Z,,,,Z UMA,MCSE,STD,,,,
2457755.39583,7.8,,,Vis.,UAN,,78,79,13006JDW,,,,Z,,,,Z UMA,MCSE,STD,,,,
2457755.406,7.7,,,Vis.,GVQ,,,,217.02,E; B20X80,,,Z,,,,Z UMA,,STD,,,,BAAVSS
2457755.409,7.74,,,Vis.,LDS,,,,217.02,Canon 550D DSLR 100mm lens,,,Z,,,,Z UMA,,STD,,,,BAAVSS
2457755.4486,7.8,,,Vis.,LCR,,75,"""79,82""",x16258,,,,Z,,,,Z UMA,AASABADELL,STD,,,,
2457755.507,7.8,,,Vis.,HXT,,,,217.02,11x80B,,,Z,,,,Z UMA,,STD,,,,BAAVSS
2457755.516,8.2,,,Vis.,TOO,,,,217.02,B15X70,,,Z,,,,Z UMA,,STD,,,,BAAVSS
2457755.67708,7.9,,,Vis.,KHL,,75,79,12652BBP,,,,Z,,,,Z UMA,AAVSO,STD,,,,
2457755.90556,7.5,,,Vis.,CWP,,7.9,7.3,10390QM,,,,Z,,,,Z UMA,AAVSO,STD,,,,
2457756.2278,7.7,,,Vis.,KBJB,,NA,,NA,,,,Z,,,,Z UMA,SAAF,STD,,,,
2457756.2847,7.7,,,Vis.,HGUA,,"""78,73""",,16431QF,,,,Z,,,,Z UMA,SAAF,STD,,,,
2457756.3,7.7,,,Vis.,SYU,,73,79,10792AOL,,,,Z,,,,Z UMA,BAV,STD,,,,
2457756.3646,7.7,,,Vis.,VFK,,73,79,3722WFU,LEIPZIG 150/750,,,Z,,,,Z UMA,BAV,STD,,,,
2457756.392,7.8,,,Vis.,SJDA,,,,217.02,B20x80,,,Z,,,,Z UMA,,STD,,,,BAAVSS
2457756.514,7.8,,,Vis.,BARM,,,,217.02,B10x50,,,Z,,,,Z UMA,,STD,,,,BAAVSS
2457756.75556,7.5,,,Vis.,CKB,,73,75,4919BDZ,,,,Z,,,,Z UMA,AAVSO,STD,,,,
2457757.2618,7.8,,,Vis.,KBJB,,NA,,NA,,,,Z,,,,Z UMA,SAAF,STD,,,,
2457758.22,7.7,,,Vis.,KAF,,0,,999999,,,,Z,,,,Z UMA,MCSE,STD,,,,
2457758.4437,7.6,,,Vis.,HGUA,,"""78,73""",,16894PV,,,,Z,,,,Z UMA,SAAF,STD,,,,
2457758.45486,7.6,,,Vis.,WJAA,,73,78,6043ECT,,,,Z,,,,Z UMA,AAVSO,STD,,,,
2457758.48,7.7,,,Vis.,SBEA,,73,84,13109CIE,,,,Z,,,,Z UMA,BAV,STD,,,,
2457758.556,7.9,,,Vis.,HXT,,,,217.02,11x80B,,,Z,,,,Z UMA,,STD,,,,BAAVSS
2457758.6,7.7,,,Vis.,MOW,,75,79,13300CZR,,,,Z,,,,Z UMA,AAVSO,STD,,,,
2457758.77778,7.7,,,Vis.,MDP,U,75,79,13509DOB,,,,Z,,,,Z UMA,RASC,STD,,,,
2457758.86458,8.2,,,Vis.,ONJ,,79,84,15112AOS,,,,Z,,,,Z UMA,,STD,,,,
2457759.25,7.6,,,Vis.,KBJB,,NA,,NA,,,,Z,,,,Z UMA,SAAF,STD,,,,
2457759.256,7.7,,,Vis.,SRBR,,NA,,NA,,,,Z,,,,Z UMA,AAVSO,STD,,,,
2457759.35556,7.8,,,Vis.,KKAA,,75,79,11282BOQ,,,,Z,,,,Z UMA,AAVSO,STD,,,,
2457759.366,7.7,,,Vis.,VFK,,73,79,3722WFU,LEIPZIG 150/750,,,Z,,,,Z UMA,BAV,STD,,,,
2457759.41,7.63,0.03,,TG,HDH,,ENSEMBLE,79,13229SU,DSLR CANON 1100D,0,,Z,,7.84,,Z UMA,MCSE,STD,,,,
2457759.43,7.7,,,Vis.,SBEA,,73,84,13109CIE,,,,Z,,,,Z UMA,BAV,STD,,,,
2457759.4528,7.6,,,Vis.,HGUA,,"""78,83""",,16894PV,,,,Z,,,,Z UMA,SAAF,STD,,,,
2457759.5556,7.82,,,Vis.,DXAA,,75,79,X16140JM,P7X50/SLIGHT HAZE/DEW,,,Z,,,,Z UMA,AASABADELL,STD,,,,
2457759.6479,7.8,,,Vis.,LCR,,75,"""79,82""",x16258,,,,Z,,,,Z UMA,AASABADELL,STD,,,,
2457759.67,8,,,Vis.,HDH,,79,,999999,,,,Z,,,,Z UMA,MCSE,STD,,,,
2457759.696,7.58,,,TG,BOA,,NA,,,,0,,Z,,,,Z UMA,AFOEV,STD,,,,
2457759.81806,7.7,,,Vis.,BBA,B,7.5,7.9,X15661BAZ,,,,Z,,,,Z UMA,AAVSO,STD,,,,
2457760.181,7.1,,,Vis.,KIS,,NA,,S/B/1941,,,,Z,,,,Z UMA,BAV,STD,,,,
2457760.2,7.7,,,Vis.,SYU,,73,79,10792AOL,,,,Z,,,,Z UMA,BAV,STD,,,,
2457760.2542,7.6,,,Vis.,VFK,,73,79,3722WFU,LEIPZIG 150/750,,,Z,,,,Z UMA,BAV,STD,,,,
2457760.28819,7.6,,,Vis.,AJV,,72,80,aavso standard,,,,Z,,,,Z UMA,AASABADELL,STD,,,,
2457760.4,7.5,,,Vis.,PPS,,0,,999999,,,,Z,,,,Z UMA,MCSE,STD,,,,
2457760.54,7.8,,,Vis.,BFO,,0,,999999,,,,Z,,,,Z UMA,MCSE,STD,,,,
2457760.5917,7.8,,,Vis.,DNO,,75,79,X17116RA,,,,Z,,,,Z UMA,AAVSO,STD,,,,
2457760.79444,7.7,,,Vis.,MCPA,,79,73,11282CSP,,,,Z,,,,Z UMA,AAVSO,STD,,,,
2457760.92014,7.6,,,Vis.,CWP,,7.9,7.3,10390QM,,,,Z,,,,Z UMA,AAVSO,STD,,,,
2457762.90208,7.7,,,Vis.,ONJ,,75,79,15112AOS,,,,Z,,,,Z UMA,,STD,,,,
2457763.365,7.6,,,Vis.,SJDA,,,,217.02,B20x80,,,Z,,,,Z UMA,,STD,,,,BAAVSS
2457763.6979,7.7,,,Vis.,VFK,,73,79,3722WFU,LEIPZIG 150/750,,,Z,,,,Z UMA,BAV,STD,,,,
2457764.4201,7.6,,,Vis.,VFK,,73,79,3722WFU,108/440,,,Z,,,,Z UMA,BAV,STD,,,,
2457764.758,7.6,,,Vis.,TOO,,,,217.02,B7X50,,,Z,,,,Z UMA,,STD,,,,BAAVSS
2457765.733,7.9,,,Vis.,HXT,B,,,217.02,11x80B,,,Z,,,,Z UMA,,STD,,,,BAAVSS
2457766.4694,7.7,,,Vis.,DXAA,B,75,79,X16140JM,P7X50/CLEAR/MOON 15-DAYS,,,Z,,,,Z UMA,AASABADELL,STD,,,,
