Observer,Magnitude,JD
GCT,7.5,2451423.3
KHG,7.0,2451423.3
OJO,6.9,2451423.3
BNT,7.6,2451423.4
RCR,7.3,2451423.4
WIT,7.1,2451423.4
KAT,7.3,2451423.7
KHG,7.0,2451424.3
VDL,7.5,2451424.3
VED,7.2,2451424.3
BDI,6.9,2451424.4
GOL,6.9,2451424.4
JTP,7.6,2451424.4
MOK,7.4,2451424.4
PSK,7.4,2451424.5
VOH,7.4,2451424.6
KHG,7.0,2451425.3
BMU,7.4,2451425.4
RES,7.6,2451425.4
VOH,7.4,2451425.4
WIT,7.4,2451425.4
KHG,7.0,2451426.3
OJO,6.9,2451426.3
JRJ,7.8,2451426.4
MOK,7.6,2451426.4
RCR,7.3,2451426.4
RES,7.6,2451426.4
WIT,7.0,2451426.4
CMG,7.6,2451427.3
GCT,7.4,2451427.3
KHG,7.0,2451427.3
VOH,7.7,2451427.3
KHG,7.0,2451428.3
OJO,7.0,2451428.3
GOL,6.9,2451429.4
KHG,7.2,2451430.3
VDL,7.7,2451430.3
BMU,7.5,2451430.4
JTP,7.5,2451430.4
RCR,7.4,2451430.4
THS,7.4,2451430.7
GOL,7.6,2451431.3
JTP,7.7,2451431.3
KHG,7.3,2451431.3
MOK,7.6,2451431.4
VOH,7.6,2451431.4
WIT,7.6,2451431.4
GCT,7.6,2451432.3
KHG,7.4,2451432.3
PDC,8.0,2451432.3
CMG,7.7,2451432.4
HHU,7.9,2451432.4
RES,7.7,2451432.5
KHG,7.4,2451433.3
OJO,7.6,2451433.3
VOH,7.7,2451433.3
SKY,7.8,2451433.5
KHG,7.3,2451434.3
RCR,7.6,2451434.3
VOH,7.6,2451434.4
WIT,7.6,2451434.4
GOL,7.6,2451435.3
KHG,7.4,2451435.3
OJO,7.7,2451435.3
VOH,8.1,2451435.3
MOK,7.7,2451435.4
GCT,7.5,2451436.3
KHG,7.5,2451436.3
VOH,8.1,2451436.3
WIT,7.8,2451436.4
BDI,7.4,2451438.3
KHG,7.7,2451438.3
VOH,7.7,2451438.4
LEN,7.8,2451438.6
VDL,7.8,2451439.4
BDI,7.6,2451440.3
CMG,7.8,2451440.3
KHG,7.7,2451440.3
VED,7.8,2451440.3
KHG,7.7,2451441.3
KHG,7.6,2451443.4
BMU,8.0,2451443.6
GCT,7.9,2451444.3
GOL,7.7,2451445.3
WIT,7.9,2451445.3
JTP,7.7,2451445.4
KHG,7.7,2451445.4
VOH,7.7,2451445.4
VDL,7.8,2451446.3
VES,8.3,2451446.3
HHU,8.3,2451446.4
KHG,7.8,2451447.3
KHG,8.0,2451448.3
VED,8.1,2451448.3
VOH,7.7,2451448.4
NUM,8.3,2451448.7
VOH,8.1,2451450.7
CMG,8.3,2451451.3
GCT,8.2,2451453.3
GOL,8.3,2451453.3
MOK,8.2,2451454.5
KHG,8.4,2451455.2
BDI,8.1,2451455.3
MOK,8.2,2451455.4
KHG,8.5,2451457.2
BMU,8.5,2451457.3
CMG,8.5,2451457.3
MOK,8.6,2451457.3
VDL,8.5,2451457.3
VOH,8.9,2451457.7
GCT,8.5,2451458.3
RNC,8.8,2451458.3
VED,8.6,2451458.3
KHG,8.6,2451459.3
MOK,8.2,2451460.3
SKY,8.7,2451460.5
ABT,8.8,2451461.8
KHG,8.5,2451463.3
GCT,8.5,2451464.3
HHU,8.8,2451464.3
MOK,9.0,2451464.3
WIT,8.6,2451464.4
VOH,8.9,2451464.6
CMG,8.8,2451465.3
GOL,8.8,2451465.3
KHG,8.8,2451465.3
VDL,8.7,2451465.3
BMU,9.0,2451465.4
VOH,8.9,2451465.6
WIT,8.7,2451466.3
GCT,8.5,2451467.3
KHG,8.7,2451467.3
MOK,8.6,2451467.3
RES,8.5,2451467.4
KHG,8.7,2451468.3
WIT,8.7,2451468.3
VOH,9.0,2451468.5
BDI,8.7,2451468.6
KHG,8.8,2451468.7
ABT,8.7,2451468.8
DPA,8.7,2451469.3
JRJ,8.7,2451469.3
KHG,8.8,2451469.3
OJO,8.9,2451469.3
VDL,8.9,2451469.3
VED,9.2,2451469.3
HHU,8.6,2451469.4
VOH,8.9,2451469.7
CMG,8.8,2451470.2
GOL,8.8,2451470.3
KHG,8.8,2451470.3
VOH,9.0,2451470.3
WIT,8.8,2451470.3
KHG,8.7,2451471.2
GCT,8.7,2451471.3
VOH,9.0,2451471.3
GOL,8.8,2451472.3
KHG,8.8,2451472.3
VOH,9.0,2451472.3
LEN,8.8,2451472.4
KHG,8.8,2451473.7
RES,8.7,2451474.3
HHU,8.8,2451475.4
KHG,9.0,2451475.7
BDI,8.8,2451476.3
KHG,8.8,2451477.3
VOH,9.2,2451477.5
MOK,9.1,2451478.3
JTP,8.7,2451478.4
KHG,8.8,2451479.7
MOK,9.0,2451480.2
KHG,8.8,2451481.2
CMG,9.2,2451481.3
GCT,8.8,2451481.3
RES,8.8,2451481.3
KHG,8.8,2451482.2
BMU,8.9,2451482.3
HHU,8.7,2451483.2
KHG,8.9,2451483.2
GOL,8.8,2451483.3
MOK,8.5,2451483.3
VOH,9.1,2451483.3
NUM,8.7,2451484.8
MOK,8.6,2451485.2
RNC,8.9,2451485.3
KHG,8.5,2451485.7
BDI,8.7,2451486.2
GOL,8.8,2451486.2
KHG,8.5,2451486.2
WIT,8.6,2451486.2
VOH,9.2,2451486.3
KHG,8.6,2451487.2
VOH,9.0,2451487.3
ORT,8.6,2451488.8
KHG,8.4,2451489.2
VOH,8.8,2451489.4
BAS,8.5,2451490.8
NUM,8.6,2451491.8
TUT,8.3,2451491.8
MOK,8.3,2451492.2
BDI,8.3,2451492.4
GCT,8.1,2451493.3
JTP,8.2,2451493.3
RES,8.8,2451493.4
KHG,8.3,2451494.3
VOH,8.0,2451494.4
VDL,8.8,2451494.6
BAS,8.3,2451495.8
KHG,8.1,2451496.2
MOK,8.1,2451496.2
KHG,8.0,2451497.2
WIT,8.4,2451497.2
GCT,8.2,2451497.3
VOH,8.3,2451497.3
BDI,8.3,2451497.4
KHG,7.8,2451498.2
LEN,7.8,2451498.2
RNC,8.2,2451498.2
WIT,8.2,2451498.2
VOH,7.7,2451498.3
JTP,8.1,2451498.4
ERD,8.0,2451498.5
PIR,7.6,2451498.5
BMU,8.2,2451498.7
KHG,7.8,2451498.7
NUM,8.0,2451498.8
TUT,8.0,2451498.8
KHG,7.7,2451499.2
FKJ,8.3,2451499.5
VDL,7.7,2451501.3
MOK,8.0,2451502.2
KAT,7.4,2451502.8
BAS,7.8,2451503.8
KAT,7.5,2451503.8
GCT,7.9,2451504.3
MOK,7.5,2451508.2
KAT,7.6,2451508.8
KHG,7.1,2451509.2
VOH,7.6,2451509.2
CMG,7.6,2451509.3
GOL,7.5,2451509.4
KSL,7.5,2451509.5
MOK,7.7,2451510.2
BMU,7.5,2451510.3
BAS,7.6,2451510.8
KAT,7.6,2451510.8
VOH,7.3,2451511.6
NUM,7.6,2451511.8
VED,7.5,2451512.6
KAT,7.6,2451512.8
HHU,7.0,2451514.3
MOK,7.3,2451514.4
VOH,7.2,2451514.4
CMG,7.6,2451514.5
RES,7.6,2451514.5
LEN,7.7,2451515.3
VOH,7.2,2451515.4
BAS,7.1,2451515.8
KAT,7.7,2451515.8
MHH,7.0,2451515.8
PPS,7.0,2451516.5
KHG,7.1,2451517.2
VDL,7.5,2451518.2
GCT,7.6,2451518.3
KHG,7.0,2451518.3
LEN,7.2,2451518.3
JTP,7.3,2451518.4
VOH,7.2,2451518.4
BOZ,7.5,2451518.5
KSL,7.4,2451518.5
PIR,7.3,2451518.5
BAS,7.0,2451518.8
FKJ,7.3,2451519.5
MOK,7.4,2451519.7
TUT,7.2,2451519.8
CMG,7.4,2451520.4
ERD,7.5,2451520.5
MSZ,7.5,2451520.5
VOH,7.2,2451520.6
PIR,7.3,2451521.5
PPS,7.5,2451521.5
KYT,6.9,2451521.7
VDL,7.1,2451522.4
SCJ,6.8,2451522.5
VOH,7.2,2451522.6
KHG,7.1,2451522.7
KAT,7.6,2451522.8
BMU,7.2,2451523.3
HHU,7.0,2451523.3
VOH,7.1,2451523.3
MOK,7.2,2451524.2
TUT,7.4,2451524.8
VOH,7.0,2451525.2
CMG,7.4,2451525.6
KHG,7.0,2451525.7
KHG,7.0,2451526.2
GCT,7.5,2451526.3
VOH,7.0,2451526.3
GOL,6.8,2451526.4
ERD,7.2,2451526.5
ISM,7.4,2451526.5
KSL,7.0,2451526.5
MOK,7.2,2451526.8
VOH,7.1,2451527.3
BAS,7.3,2451527.8
MOK,7.3,2451528.2
VDL,7.0,2451528.4
KHG,6.9,2451529.2
VOH,7.0,2451529.4
CMG,7.4,2451530.5
KYT,6.8,2451531.7
BAS,7.1,2451531.8
LEN,7.0,2451532.2
GCT,7.3,2451532.3
HHU,7.0,2451532.4
JTP,7.4,2451532.5
MOK,7.2,2451533.4
BAS,7.3,2451533.8
VDL,7.2,2451534.4
FKJ,7.2,2451534.5
KHG,7.1,2451534.7
ORT,7.8,2451534.7
RES,7.4,2451535.2
ERD,7.7,2451535.5
VOH,7.0,2451535.6
MOK,7.3,2451536.3
MHH,7.1,2451537.8
VDL,7.6,2451538.2
KHG,7.3,2451538.7
BAS,7.6,2451538.8
BMU,7.7,2451539.3
VED,7.5,2451539.6
KAT,7.6,2451539.7
KYT,7.0,2451539.7
CMG,7.9,2451540.3
RES,7.8,2451542.3
HHU,7.6,2451542.4
JTP,7.6,2451542.4
CMG,7.6,2451542.6
ERD,7.6,2451543.5
KSL,7.4,2451543.5
PPS,7.7,2451543.5
MOK,7.5,2451545.2
KAT,7.7,2451545.7
VOH,7.6,2451546.3
MOK,7.6,2451546.4
KAT,7.8,2451546.7
NUM,7.6,2451546.7
BAS,7.9,2451546.8
VOH,7.6,2451547.4
KAT,7.8,2451547.7
WNY,7.6,2451547.7
VDL,8.1,2451548.4
CMG,7.9,2451548.5
DPA,8.0,2451548.7
KHG,7.5,2451548.7
VOH,7.8,2451549.2
BMU,8.1,2451549.3
GOL,7.8,2451549.3
KHG,7.5,2451549.3
JKK,7.8,2451549.4
PPS,8.0,2451549.5
VED,7.8,2451549.8
VOH,7.8,2451550.3
FSE,7.5,2451550.4
LBD,7.5,2451550.4
MOK,7.7,2451550.4
KAT,7.9,2451550.7
GOL,7.8,2451551.3
LEN,7.8,2451551.3
VOH,7.8,2451551.3
CMG,8.0,2451551.4
BAS,7.9,2451551.7
THS,7.6,2451551.7
KHG,7.8,2451551.8
MHH,7.8,2451551.8
TUT,7.6,2451551.8
JKK,8.0,2451553.2
GCT,8.2,2451553.3
HHU,8.2,2451553.3
VDL,8.1,2451553.3
MOK,7.7,2451553.4
BAS,8.2,2451553.7
KYT,7.7,2451553.7
NUM,8.1,2451553.8
KHG,7.9,2451554.7
KHG,8.1,2451555.3
RES,8.1,2451555.3
VOH,7.9,2451555.3
LEN,8.3,2451555.4
GOL,8.3,2451556.3
VOH,7.8,2451556.3
JTP,8.5,2451557.6
BDI,8.0,2451558.4
MOK,8.0,2451558.4
MHH,8.1,2451558.8
FSE,7.8,2451559.4
ERD,8.1,2451559.5
VED,8.0,2451559.8
JTP,7.7,2451560.4
PPS,8.1,2451560.5
GCT,8.2,2451561.3
JKK,8.1,2451561.4
MOK,8.2,2451561.7
NUM,8.3,2451561.7
KHG,8.1,2451562.2
RES,8.4,2451562.3
VOH,8.1,2451562.3
LBD,8.2,2451562.4
HDH,8.3,2451562.5
LEN,8.4,2451563.2
VOH,8.2,2451563.2
KHG,8.2,2451563.3
FKJ,8.3,2451563.5
BAS,8.3,2451563.7
KYT,7.9,2451563.7
SAB,7.9,2451564.5
MHH,8.1,2451564.8
FSE,8.3,2451565.4
ERD,8.0,2451565.5
PPS,8.2,2451565.5
BAS,8.4,2451566.7
KHG,8.1,2451567.2
GOL,8.3,2451567.3
VOH,8.4,2451567.3
CMG,8.3,2451567.4
JRJ,8.1,2451567.4
MOK,7.9,2451567.4
VDL,8.5,2451567.4
BDI,8.4,2451568.2
HHU,8.6,2451568.3
KSL,8.6,2451568.5
KAT,8.0,2451568.7
KHG,8.2,2451568.7
BDI,8.3,2451569.3
JTP,8.0,2451569.4
VOH,8.4,2451569.4
PPS,8.5,2451569.5
VED,8.0,2451569.5
KAT,8.2,2451569.7
ERD,7.9,2451570.5
NUM,8.4,2451570.7
VDL,8.5,2451571.2
BDI,8.4,2451571.4
CIT,8.3,2451571.5
SAB,8.3,2451571.5
ABT,8.2,2451571.7
TBS,8.3,2451571.7
THS,8.4,2451571.7
BAS,8.5,2451571.8
FID,8.5,2451572.5
CMG,8.3,2451573.3
RES,8.4,2451573.4
LBD,8.3,2451573.5
KHG,8.2,2451573.7
TBS,8.5,2451573.7
BAS,8.3,2451573.8
OJO,8.5,2451574.3
FSE,8.4,2451574.4
FKJ,8.1,2451574.5
PPS,8.3,2451574.5
KYT,8.0,2451574.7
MOK,8.1,2451575.3
JKK,8.1,2451575.4
KKA,8.4,2451576.5
KSL,8.5,2451576.5
PPS,8.3,2451576.5
BAS,7.9,2451576.8
BMU,8.4,2451577.3
VOH,8.3,2451577.3
DPA,8.3,2451577.4
JTP,8.1,2451577.4
VDL,8.5,2451577.4
ERD,8.5,2451577.5
JKK,8.1,2451577.5
MOK,8.0,2451577.7
KHG,8.2,2451578.2
VOH,8.2,2451578.3
FID,8.4,2451578.5
BAS,8.2,2451578.8
NUM,8.5,2451578.8
HDH,8.3,2451579.5
ISM,8.4,2451579.5
MOK,8.0,2451579.5
PZT,8.2,2451579.5
SAB,8.3,2451579.5
VOH,8.2,2451580.2
GOL,8.2,2451580.3
KHG,8.2,2451580.3
GOL,8.1,2451581.3
VOH,8.2,2451581.4
ERD,8.3,2451582.5
SAB,8.1,2451582.5
BAS,7.9,2451582.8
BMU,8.2,2451583.3
CMG,8.2,2451583.4
KHG,8.2,2451583.4
VDL,8.5,2451583.4
PPS,8.1,2451583.5
VOH,7.9,2451583.7
MOK,8.0,2451584.3
FSE,8.3,2451584.4
HHU,8.4,2451584.4
JKK,8.0,2451584.4
LBD,7.7,2451584.4
CIT,8.3,2451584.5
KOI,8.5,2451584.5
SZY,8.2,2451584.5
KYT,7.8,2451584.7
MHH,8.1,2451584.8
KKA,8.4,2451585.5
KSL,8.0,2451585.5
SCA,8.1,2451585.5
DPA,8.2,2451585.6
NUM,8.1,2451585.7
LEN,8.4,2451586.2
VOH,7.9,2451586.2
GOL,8.2,2451586.3
KHG,8.2,2451586.3
BDI,8.3,2451586.4
JRJ,8.4,2451586.4
BAS,7.8,2451586.7
VOH,7.8,2451587.2
CMG,8.1,2451587.3
VDL,8.4,2451587.3
MSZ,7.8,2451587.5
GCT,8.1,2451588.3
MOK,7.7,2451588.3
BDI,8.1,2451588.4
JKK,8.0,2451588.4
VOH,7.8,2451588.4
PPS,8.0,2451589.5
MHH,8.0,2451590.8
GOL,7.7,2451591.3
VOH,7.8,2451591.4
CMG,7.9,2451592.3
VOH,7.7,2451592.3
FSE,7.8,2451592.4
ERD,7.8,2451592.5
FID,8.0,2451592.5
KYT,7.7,2451592.7
RNC,7.9,2451593.4
SAB,7.8,2451594.5
LEN,7.9,2451595.2
GCT,7.9,2451595.3
KHG,7.5,2451595.3
VDL,7.8,2451595.4
ABT,8.1,2451595.7
BAS,7.8,2451595.7
NUM,7.9,2451595.8
GOL,7.6,2451596.3
JKK,7.7,2451596.3
OJO,7.7,2451596.3
FSE,7.7,2451596.4
FKJ,8.0,2451596.5
PPS,7.9,2451596.5
BDI,8.1,2451597.3
BMU,8.1,2451597.3
CMG,7.9,2451597.3
PGT,7.8,2451597.3
OJO,7.7,2451598.3
VOH,7.8,2451598.3
KAT,7.8,2451598.7
MHH,7.7,2451598.8
JKK,7.7,2451599.3
LBD,7.7,2451599.4
KHG,7.8,2451600.3
LEN,7.9,2451600.3
VDL,7.9,2451600.3
VOH,7.7,2451600.3
BDI,7.7,2451600.4
LBD,7.7,2451600.4
MOK,7.6,2451600.4
SGJ,7.5,2451600.8
CMG,8.0,2451601.3
JRJ,7.7,2451601.3
VOH,7.7,2451601.3
BDI,7.5,2451601.4
DPA,7.7,2451601.4
CIT,7.9,2451601.5
KKA,7.8,2451601.5
KOS,8.0,2451601.5
KSL,8.1,2451601.5
SAB,7.8,2451601.5
BAS,7.5,2451601.7
KAT,7.9,2451601.7
KHG,7.7,2451601.7
KYT,7.5,2451601.7
MHH,7.7,2451601.8
LEN,7.8,2451602.3
VOH,7.7,2451602.3
ISM,7.8,2451602.5
PPS,7.8,2451602.5
BMU,7.9,2451603.3
BDI,7.5,2451603.4
MOK,7.6,2451603.4
ERD,7.6,2451603.5
SCA,7.7,2451603.5
NUM,7.9,2451603.8
VOH,7.7,2451604.3
KAT,7.8,2451604.7
CMG,7.9,2451605.3
KHG,7.6,2451605.3
MOK,7.7,2451605.4
VED,7.5,2451605.4
KKA,7.8,2451605.5
MHH,7.6,2451605.7
SGJ,7.3,2451605.7
THS,7.7,2451605.7
FSE,7.5,2451606.3
VOH,7.8,2451606.3
MAG,7.7,2451606.5
GCT,7.8,2451608.3
JKK,7.6,2451608.3
FKJ,7.8,2451608.5
KAT,7.8,2451608.7
FSE,7.4,2451609.3
JTP,7.6,2451609.3
HDH,8.1,2451609.5
KSL,8.0,2451609.5
NUM,7.9,2451609.7
MOK,7.6,2451610.3
PGT,7.6,2451610.4
CIT,8.0,2451610.5
ERD,7.8,2451610.5
SCA,7.7,2451610.5
KAT,7.8,2451610.7
BAS,7.7,2451610.8
KKA,8.0,2451611.5
IMM,7.9,2451611.7
KAT,7.7,2451611.7
MHH,7.6,2451611.8
JTP,7.7,2451612.3
GCT,7.7,2451613.3
JKK,7.6,2451613.3
MOK,7.7,2451613.4
PPS,7.9,2451613.5
BAS,7.7,2451613.7
KAT,7.7,2451613.7
SGJ,7.7,2451613.7
MHH,7.7,2451613.8
FSE,7.3,2451614.4
DPA,7.9,2451615.3
FSE,7.5,2451615.3
VDL,7.9,2451615.3
BAS,7.7,2451615.7
KAT,7.7,2451615.7
SGJ,7.7,2451615.7
VED,7.5,2451616.4
BLI,7.8,2451616.5
IMM,8.1,2451616.7
KAT,7.7,2451616.7
NUM,8.0,2451616.7
GOL,7.7,2451617.3
FKJ,8.0,2451617.5
ISM,7.9,2451617.5
KSL,7.9,2451617.5
KAT,7.7,2451617.7
CMG,7.9,2451618.3
MOK,7.7,2451618.3
FSE,7.8,2451620.4
BAS,7.7,2451620.7
KYT,7.7,2451620.7
LBD,7.7,2451621.4
GCT,7.8,2451622.4
GOL,7.8,2451623.3
VDL,7.8,2451623.3
VOH,8.1,2451623.3
BAS,7.7,2451623.7
MHH,7.8,2451623.8
VOH,8.1,2451624.3
HHU,8.4,2451625.3
KHG,7.9,2451625.3
LEN,8.4,2451625.3
VOH,8.1,2451625.3
MOK,7.7,2451625.4
VED,7.7,2451625.4
PPS,8.0,2451625.5
SCA,7.9,2451625.5
CMG,8.0,2451625.6
ABT,8.1,2451625.7
BAS,7.7,2451625.7
KAT,7.7,2451625.7
SGJ,7.8,2451625.7
TBS,8.0,2451625.7
VOH,8.2,2451626.3
CIT,8.2,2451626.5
FID,8.2,2451626.5
SIC,7.9,2451626.5
GOL,7.7,2451627.3
JKK,7.9,2451627.3
OJO,7.7,2451627.3
GCT,7.8,2451627.4
MOK,7.9,2451627.4
KAT,7.7,2451627.7
PGT,8.0,2451628.3
ERD,8.4,2451628.5
KYT,7.9,2451628.7
NUM,8.1,2451628.7
BAS,8.2,2451628.8
VOH,8.5,2451629.3
MHH,7.8,2451629.7
CMG,7.9,2451630.5
BAS,8.1,2451630.7
MOM,8.6,2451630.7
SGJ,7.8,2451630.7
TBS,8.1,2451630.7
MOK,8.1,2451631.4
PPS,8.1,2451631.5
LBD,8.3,2451633.3
HRM,8.4,2451633.7
SGJ,8.0,2451633.7
BAS,8.0,2451633.8
FSE,8.4,2451634.3
MOK,8.1,2451634.4
ISM,8.3,2451634.5
CMG,8.1,2451635.4
IMM,8.2,2451635.7
SGJ,8.2,2451635.7
THS,8.2,2451635.7
MHH,7.9,2451635.8
GOL,8.3,2451636.3
BRO,8.5,2451636.4
KKA,8.5,2451636.5
SGJ,8.3,2451636.7
GOL,8.3,2451637.3
VOH,8.2,2451637.3
VED,8.0,2451637.4
CIT,8.5,2451637.5
ERD,8.7,2451637.5
PPS,8.2,2451637.5
KHG,8.3,2451637.6
SGJ,8.3,2451637.7
LEN,8.5,2451639.3
VDL,8.5,2451639.3
VOH,8.2,2451639.3
KHG,8.3,2451639.4
MOK,8.0,2451639.4
RES,8.1,2451639.4
HDH,8.4,2451639.5
JKK,8.1,2451640.3
KHG,8.3,2451640.3
OJO,8.1,2451640.3
VOH,8.2,2451640.3
CMG,8.2,2451640.4
BAS,8.5,2451640.7
KYT,8.4,2451640.7
SGJ,8.2,2451640.7
BMU,8.3,2451641.3
GOL,8.3,2451641.3
VOH,8.2,2451641.3
JTP,8.0,2451641.4
LBD,8.3,2451641.4
SGJ,8.2,2451641.7
DPA,8.7,2451642.3
FSE,8.4,2451642.3
HHU,8.6,2451642.3
OJO,8.1,2451642.3
VDL,8.7,2451642.3
MHH,8.1,2451642.7
NUM,8.6,2451642.7
ORT,8.7,2451642.7
MOK,8.2,2451643.4
VOH,8.3,2451643.4
ISM,8.4,2451643.5
OJO,8.1,2451643.5
CMG,8.3,2451644.3
JRJ,8.6,2451644.3
KHG,8.3,2451644.3
GOL,8.3,2451645.3
VDL,8.6,2451645.3
VED,8.3,2451645.3
ABT,8.7,2451645.7
BAS,8.6,2451645.7
THS,8.2,2451645.7
VOH,8.4,2451646.3
PPS,8.4,2451646.5
SCA,8.5,2451646.5
GOL,8.4,2451647.3
KHG,8.3,2451647.3
VOH,8.4,2451647.3
BMU,8.5,2451647.4
KKA,8.5,2451647.5
BAS,8.6,2451647.7
VOH,8.5,2451648.3
ERD,8.7,2451649.5
BRO,8.5,2451650.4
MOK,8.1,2451650.4
NUM,8.8,2451650.7
VOH,8.7,2451651.3
KYT,8.2,2451651.7
VDL,8.8,2451652.3
CMG,8.6,2451654.4
VED,8.3,2451654.4
SGJ,8.5,2451654.7
KHG,8.6,2451655.3
VOH,8.8,2451655.3
BRO,8.7,2451655.4
FSE,8.7,2451655.4
GOL,8.5,2451656.3
LBD,8.7,2451656.4
RES,8.5,2451656.4
KSL,9.1,2451656.5
MOK,8.6,2451656.5
SIC,8.4,2451656.5
FSE,8.6,2451657.3
ERD,8.5,2451657.5
ABT,8.9,2451657.7
BAS,8.9,2451657.7
MHH,8.3,2451657.7
PPS,8.7,2451658.5
SKY,9.1,2451658.5
NUM,8.8,2451658.7
VDL,9.0,2451659.3
DPA,8.7,2451659.4
SGJ,8.4,2451659.6
KHG,8.7,2451660.3
LEN,8.8,2451660.4
VOH,8.9,2451660.4
OJO,8.7,2451660.5
GOL,8.8,2451661.4
JTP,8.5,2451661.4
VOH,8.9,2451661.4
KYT,8.7,2451662.7
OHT,8.6,2451662.7
VED,8.8,2451663.5
MHH,8.5,2451663.7
TBS,9.2,2451663.7
THS,8.7,2451663.7
NUM,8.8,2451663.8
BRO,9.0,2451664.4
GOL,8.8,2451664.4
FKJ,8.9,2451664.5
KSL,9.2,2451664.5
MOK,9.0,2451664.5
OJO,8.8,2451664.5
SCA,9.0,2451664.5
VDL,9.0,2451665.3
FSE,8.8,2451665.4
RES,8.6,2451665.6
WIT,9.0,2451665.6
BAS,9.0,2451665.7
SGJ,8.6,2451665.7
HDH,9.0,2451666.5
KHG,9.0,2451667.4
HHU,8.6,2451667.5
OJO,8.9,2451667.5
PPS,9.0,2451667.5
OHT,8.5,2451667.7
HRM,9.3,2451667.8
GOL,8.8,2451668.4
MOK,8.9,2451668.4
ERD,8.9,2451668.5
SAB,9.0,2451668.5
STZ,8.7,2451668.5
VOH,9.1,2451668.5
ABT,8.9,2451668.7
BAS,8.8,2451668.7
MHH,8.7,2451668.7
NUM,8.9,2451668.7
THS,8.7,2451668.7
VDL,9.0,2451669.3
FSE,8.9,2451669.4
GOL,8.8,2451669.4
KHG,9.1,2451669.4
LEN,9.0,2451669.4
OJO,8.7,2451669.5
SCA,9.1,2451669.5
HHU,8.5,2451669.6
SGJ,8.6,2451669.7
BMU,9.2,2451670.4
CMG,8.5,2451670.4
DKE,9.1,2451670.4
DPA,8.8,2451670.4
CIT,9.2,2451670.5
PPS,9.1,2451670.5
GOL,8.8,2451671.4
KHG,9.0,2451671.4
MOK,8.9,2451671.4
VED,8.8,2451671.4
OJO,8.6,2451671.5
VOL,8.8,2451672.4
OJO,8.6,2451672.5
BAS,8.8,2451672.7
KYT,8.8,2451673.7
JKK,8.6,2451674.4
KHG,9.0,2451674.4
VDL,9.0,2451674.4
MOK,9.1,2451674.5
SAB,8.9,2451674.5
OHT,8.8,2451674.7
GOL,8.8,2451675.4
LBD,8.8,2451675.4
CIT,9.0,2451675.5
ERD,9.0,2451675.5
BMU,9.2,2451676.4
CMG,9.0,2451676.4
FSE,8.9,2451677.4
GOL,8.7,2451677.4
KHG,9.0,2451678.4
LEN,9.0,2451678.4
RNC,8.9,2451678.4
VOH,8.9,2451678.4
WIT,9.0,2451678.4
MOK,8.7,2451678.5
PPS,8.8,2451678.5
RES,9.0,2451678.5
GOL,8.8,2451680.4
KHG,9.0,2451680.4
VED,8.7,2451680.4
VOH,8.9,2451680.4
WIT,8.9,2451680.4
OJO,8.6,2451680.5
KHG,8.9,2451681.4
SCA,9.0,2451682.5
BAS,8.7,2451682.7
SGJ,8.6,2451682.7
KHG,8.7,2451683.4
FSE,8.7,2451684.4
AYC,8.4,2451685.4
BMU,8.8,2451685.4
CMG,8.5,2451685.4
DPA,8.7,2451685.4
KYT,8.4,2451685.7
KSL,9.0,2451686.3
HDH,8.6,2451686.5
KSL,9.0,2451686.5
OJO,8.5,2451686.5
PPS,8.2,2451686.5
SAB,8.5,2451686.5
HHU,8.6,2451687.5
KKA,8.6,2451687.5
OJO,8.5,2451687.5
OHT,8.6,2451687.7
CIT,8.6,2451688.5
STZ,8.2,2451689.5
BAS,8.3,2451689.7
KSL,8.7,2451690.3
CMG,8.4,2451690.4
VDL,8.6,2451690.4
VED,8.2,2451690.4
KSL,8.7,2451690.5
SGJ,8.3,2451690.7
LBD,8.2,2451691.4
LBD,8.3,2451691.4
ERD,7.8,2451691.5
RES,8.4,2451691.5
SCA,8.2,2451691.5
GOL,7.8,2451692.4
KHG,7.9,2451692.4
WIT,8.6,2451692.4
JKK,8.1,2451692.5
KHG,7.9,2451693.4
BLI,8.4,2451693.5
NUM,8.3,2451693.7
SGJ,8.2,2451693.7
BMU,7.9,2451694.4
ISM,8.2,2451694.5
CMG,7.9,2451695.4
KHG,7.7,2451695.4
KSL,7.9,2451695.5
PPS,7.8,2451695.5
STZ,7.9,2451695.5
GOL,7.6,2451696.4
WIT,7.8,2451696.4
KIG,7.9,2451696.5
TUT,8.2,2451696.7
HHU,7.8,2451697.4
JTP,8.1,2451697.4
ERD,7.7,2451697.5
HDH,7.9,2451697.5
KKA,8.2,2451697.5
RES,7.8,2451697.5
SGJ,8.0,2451697.7
AYC,7.9,2451698.5
MZS,7.8,2451698.5
SAB,7.9,2451698.5
SKY,7.7,2451698.5
STZ,7.8,2451698.5
VED,7.7,2451698.5
KSL,7.5,2451699.3
CKM,7.8,2451699.5
KSL,7.5,2451699.5
OJO,7.7,2451699.5
SCA,7.8,2451699.5
STZ,7.8,2451699.5
BAS,7.8,2451699.7
CMG,7.6,2451700.4
GOL,7.2,2451700.4
BLI,7.5,2451700.5
FID,7.9,2451700.5
SAB,7.7,2451700.5
STZ,7.7,2451700.5
KYT,7.7,2451700.7
SGJ,7.8,2451700.7
ERD,7.6,2451701.5
KVI,7.6,2451701.5
STZ,7.6,2451701.5
OHT,8.0,2451701.7
THS,7.8,2451701.7
